id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label,province_fixed,province_names,is_noise,noise_reasons
article_1037,https://www.24h.com.vn/doanh-nghiep/pvcfc-dat-cu-dup-giai-thuong-industrie-40-awards-2025-c849a1675023.html,PVCFC đạt cú đúp giải thưởng Industrie 4.0 Awards 2025,"Ngày 22/6/2025, Công ty Cổ phần Phân bón Dầu khí Cà Mau (PVCFC) được vinh danh tại Industrie 4.0 Awards 2025 với hai hạng mục danh giá: Top Doanh nghiệp Công nghiệp 4.0 và Top tổ chức/doanh nghiệp Khoa học công nghệ & Đổi mới sáng tạo. Đây là minh chứng rõ nét cho vai trò tiên phong của PVCFC trong hành trình chuyển đổi số toàn diện, ứng dụng công nghệ hiện đại vào sản xuất kinh doanh và phát triển bền vững ngành nông nghiệp.",Other,2025-06-23T14:00:00+07:00,24h,data/images/article_1037_image.png,non-clickbait,False,,False,
article_3266,https://baomoi.com/ket-qua-xo-so-mien-bac-hom-nay-23-6-2025-xsmb-23-6-2025-xsmb-c52573731.epi,Kết quả xổ số miền Bắc hôm nay 23/6/2025 - XSMB 23/6/2025 - XSMB - Chuyên trang Pháp Luật & Xã Hội,XSMB 23/6/2025. KQXSMB 23/6/2025. XSMB 23/6. KQXSMB 23/6. Xổ số miền Bắc hôm nay 23/6/2025. Cập nhật kết quả xổ số miền Bắc hôm nay 23/6/2025.,Sức khỏe & Đời sống,2025-06-23T09:15:00.000Z,Báo Mới,data/images/article_3266_image.png,non-clickbait,False,,False,
article_0707,https://www.saostar.vn/vong-quanh-the-gioi/nguoi-vo-bi-chong-can-dut-mui-vi-ngoai-tinh-202506221047403394.html,Người vợ bị chồng cắn đứt mũi vì ngoại tình,Vụ ngoại tình đã khiến cộng đồng mạng xôn xao vì diễn biến,Quốc tế,2025-06-22T13:00:00.000+07:00,SaoStar,data/images/article_0707_image.png,clickbait,False,,False,
article_1075,https://baomoi.com/loi-bien-xua-con-vong-c52572140.epi,Lời biển xưa còn vọng,"Gắn bó mật thiết với Lễ hội Cầu ngư mỗi độ xuân về của cư dân ven biển miền Trung, hát Bả trạo không chỉ là hình thức diễn xướng dân gian độc đáo mà còn là nghi thức tâm linh thiêng liêng, gửi gắm niềm tin, sự tri ân với biển cả.",Other,2025-06-23T06:12:00.000Z,Báo Mới,data/images/article_1075_image.png,clickbait,False,,False,
article_0539,https://baomoi.com/phong-toa-eo-bien-hormuz-de-tro-thanh-tu-sat-kinh-te-c52571538.epi,Phong tỏa eo biển Hormuz dễ trở thành tự sát kinh tế,"Dù Iran tuyên bố có thể chặn eo biển Hormuz sau khi Mỹ đánh bom ba cơ sở hạt nhân, khả năng xảy ra hành động này là rất thấp vì những lý do chiến lược, kinh tế và ngoại giao.",Quốc tế,2025-06-23T05:08:00.000Z,Báo Mới,data/images/article_0539_image.png,non-clickbait,False,,False,
article_0012,https://vnexpress.net/dung-ma-tuy-khi-lai-xe-tai-xe-gay-tai-nan-lien-hoan-4904802.html,"Dùng ma túy khi lái xe, tài xế gây tai nạn liên hoàn","Thái Nguyên: Đang chở con gái, Lê Viết Hoàn dừng ôtô bên đường để sử dụng ma túy, sau đó trong trạng thái kích thích gây tai nạn liên hoàn với hai ôtô khác.",Tin tức tổng hợp,2025-06-22T19:40:00+07:00,VnExpress,data/images/article_0012_image.png,non-clickbait,True,Thái Nguyên,False,
article_2696,https://www.24h.com.vn/lam-dep/khong-tu-quynh-khoe-nhan-sac-bi-thoi-gian-bo-quen-tuoi-33-c145a1674751.html,"Khổng Tú Quỳnh khoe nhan sắc bị ""thời gian bỏ quên” tuổi 33","Trong loạt ảnh mới, Khổng Tú Quỳnh khoe nhan sắc xinh đẹp, tươi trẻ khiến nhiều người phải thốt lên dường như cô nàng “bị thời gian bỏ quên“.",Other,2025-06-23T01:00:00+07:00,24h,data/images/article_2696_image.png,clickbait,False,,False,
article_3363,https://tuoitre.vn/tang-can-mat-tron-nhu-mat-trang-da-mong-di-co-the-ban-da-mac-hoi-chung-cushing-20250618092518419.htm,"Tăng cân, mặt tròn như mặt trăng, da mỏng đi, có thể bạn đã mắc hội chứng Cushing","Do thấy tăng cân, da biến đổi khác thường, người phụ nữ 53 tuổi đi khám thì phát hiện mắc hội chứng Cushing.",Sức khỏe & Đời sống,2025-06-18T09:35:17+07:00,Tuổi Trẻ,data/images/article_3363_image.png,non-clickbait,False,,False,
article_3766,https://www.24h.com.vn/du-lich-24h/hhen-nie-be-bung-bau-tham-pho-co-dai-loan-cung-chong-c76a1671256.html,H'Hen Niê bế bụng bầu thăm phố cổ Đài Loan cùng chồng,"H'Hen Niê cùng chồng nhiếp ảnh gia check in phố cổ Thập Phần, thả đèn trời và đi dạo trên đường ray hơn 100 năm tuổi.",Du lịch & Ẩm thực,2025-06-09T15:00:00+07:00,24h,data/images/article_3766_image.png,non-clickbait,False,,False,
article_3498,https://baomoi.com/bmw-x1-2021-suv-hang-sang-nho-gon-gia-tu-1-859-ty-dong-c52569695.epi,"BMW X1 2021: SUV hạng sang nhỏ gọn, giá từ 1,859 tỷ đồng","BMW X1 2021 là mẫu SUV hạng sang cỡ nhỏ với thiết kế thể thao, nội thất rộng rãi và nhiều công nghệ an toàn hiện đại. Với mức giá từ 1,859 tỷ đồng tại Việt Nam, X1 2021 hướng đến nhóm khách hàng trẻ thành đạt, yêu thích sự tiện nghi và năng động.",Xe & Vận tải,2025-06-23T02:05:00.000Z,Báo Mới,data/images/article_3498_image.png,non-clickbait,False,,False,
article_2966,https://baomoi.com/chong-mat-buon-non-khi-di-xe-dien-khoa-hoc-noi-gi-c52574291.epi,"Chóng mặt, buồn nôn khi đi xe điện: Khoa học nói gì?",Ngày càng nhiều nghiên cứu và người dùng phát hiện ra họ dễ bị say xe hơn khi đi xe điện so với xe xăng. Khoa học nói gì về hiện tượng này?,Công nghệ & Khoa học,2025-06-23T10:01:00.000Z,Báo Mới,data/images/article_2966_image.png,clickbait,False,,False,
article_0668,https://vietnamnet.vn/tu-1-7-so-dinh-danh-ca-nhan-thay-cho-ma-so-thue-nhung-diem-can-luu-y-2413783.html,"Từ 1/7, số định danh cá nhân thay cho mã số thuế: Những điểm cần lưu ý","Từ ngày 1/7, số định danh cá nhân sẽ được sử dụng thay cho mã số thuế của cá nhân, hộ gia đình, hộ kinh doanh, cá nhân kinh doanh. Cơ quan thuế hướng dẫn cách sử dụng số định danh cá nhân thay cho mã số thuế.",Kinh doanh & Kinh tế,"Chủ Nhật, 22/06/2025 - 19:49",VietNamNet,data/images/article_0668_image.png,non-clickbait,False,,False,
article_2590,https://thanhnien.vn/btc-len-tieng-ve-loat-tranh-cai-lien-quan-den-chien-thang-cua-hoa-hau-phuong-linh-185250622114522961.htm,BTC lên tiếng về loạt tranh cãi liên quan đến chiến thắng của Hoa hậu Phương Linh,"Tại sự kiện gặp gỡ báo chí sau đăng quang, phía ban tổ chức Hoa hậu Hoàn vũ Việt Nam 2025 đã có những phản hồi liên quan đến những tranh cãi về kết quả chung cuộc hay ồn ào ưu ái Phương Linh, Cẩm Ly.",Other,2025-06-22T15:19:00+07:00,Thanh Niên,data/images/article_2590_image.png,clickbait,False,,False,
article_2911,https://vietnamnet.vn/loat-xe-sang-tien-ty-dang-duoc-giam-gia-den-vai-tram-trieu-cuoi-thang-6-2412163.html,Loạt xe sang tiền tỷ giảm giá đến vài trăm triệu cuối tháng 6,"Các dòng xe sang của Mercedes-Benz, Volkswagen, BMW, Audi, Ford và KIA... đang được giảm giá sâu đến vài trăm triệu trong tháng 6 này.",Xe & Vận tải,2025-06-18T06:01:00+07:00,VietNamNet,data/images/article_2911_image.png,non-clickbait,False,,False,
article_2054,https://thanhnien.vn/du-lich-quang-binh-den-de-yeu-185250620093442667.htm,Du lịch Quảng Bình- Đến để yêu!,"Quảng Bình, mảnh đất miền Trung hòa quyện giữa núi non hùng vĩ, biển xanh mênh mông và nền văn hóa giàu bản sắc, đang trở thành điểm đến hấp dẫn của những người yêu thiên nhiên và đam mê khám phá.",Du lịch & Ẩm thực,2025-06-20T09:34:00+07:00,Thanh Niên,data/images/article_2054_image.png,non-clickbait,False,,False,
article_0017,https://vnexpress.net/phuong-an-to-chuc-giao-thong-qua-cau-nhon-trach-noi-tp-hcm-dong-nai-4904706.html,Phương án tổ chức giao thông qua cầu Nhơn Trạch nối TP HCM - Đồng Nai,"Do hai đoạn đầu tuyến kết nối chưa hoàn thành, nên giai đoạn đầu cầu Nhơn Trạch dự kiến khai thác như đường đô thị, chưa theo tiêu chuẩn cao tốc.",Tin tức tổng hợp,2025-06-22T11:48:00+07:00,VnExpress,data/images/article_0017_image.png,non-clickbait,False,,False,
article_3009,https://baomoi.com/ban-tre-thich-thu-kham-pha-the-gioi-con-trung-tai-bao-tang-da-nang-c52566405.epi,Bạn trẻ thích thú khám phá thế giới côn trùng tại Bảo tàng Đà Nẵng,"Sáng 22/6, hàng trăm bạn trẻ háo hức tham quan và khám phá thế giới phong phú của các loài côn trùng Việt Nam tại Triển lãm đặc biệt 'Đa dạng sắc màu Côn trùng Việt Nam' diễn ra tại Bảo tàng Đà Nẵng.",Công nghệ & Khoa học,2025-06-22T10:24:00.000Z,Báo Mới,data/images/article_3009_image.png,non-clickbait,False,,False,
article_2068,https://thanhnien.vn/bat-dong-san-du-lich-nhu-chu-rua-vuot-duong-dua-185250106163945685.htm,Bất động sản du lịch như 'chú rùa vượt đường đua',"Sau thời gian dài đóng băng, bắt đầu tư năm 2018, đến nay thị trường bất động sản du lịch, nghỉ dưỡng vẫn đang từng bước hồi phục, vẫn là một phân khúc tiềm năng. Tuy nhiên sự hồi phục này được ví như ""chú rùa vượt đường đua"", chậm nhưng chắc.",Other,2025-01-06T16:57:00+07:00,Thanh Niên,data/images/article_2068_image.png,clickbait,False,,False,
article_0637,https://thanhnien.vn/thung-thuoc-sung-iran-va-canh-bac-cua-tong-thong-trump-18525062221310394.htm,'Thùng thuốc súng' Iran và 'canh bạc' của Tổng thống Trump,Hệ quả sau khi Mỹ tấn công Iran vào ngày 22.6 vẫn là một dấu hỏi mà trong đó ẩn chứa cả những rủi ro xung đột lan rộng khó lường ở Trung Đông.,Quốc tế,2025-06-23T04:35:00+07:00,Thanh Niên,data/images/article_0637_image.png,clickbait,False,,False,
article_0422,https://kenh14.vn/thuong-doan-van-hau-qua-rat-may-da-co-doan-hai-my-day-roi-215250622225123123.chn,"Thương Đoàn Văn Hậu quá, rất may đã có Doãn Hải My đây rồi!",Hậu vệ Đoàn Văn Hậu không nhận huy chương ngày CLB CAHN giành hạng 3 V.League 2024/2025.,Thể thao,2025-06-23T08:00:00,Kênh14,data/images/article_0422_image.png,clickbait,False,,False,
article_2988,https://baomoi.com/them-moi-de-doa-den-cac-ran-san-ho-tren-the-gioi-c52572099.epi,Thêm mối đe dọa đến các rạn san hô trên thế giới,"Theo nghiên cứu được công bố vào tháng trước trên tạp chí PLOS ONE, số lượng nhím biển ở Vịnh Hōnaunau (Hawaii) đã phát triển rất nhanh, gây ra mối đe dọa mới cho các rạn san hô sau những mối đe dọa vì ô nhiễm, cùng với đại dương ấm lên do biến đổi khí hậu và mực nước biển dâng cao.",Công nghệ & Khoa học,2025-06-23T03:32:00.000Z,Báo Mới,data/images/article_2988_image.png,non-clickbait,False,,False,
article_2051,https://thanhnien.vn/suc-hut-cua-nha-co-huynh-thuy-le-va-khu-du-lich-van-hoa-phuong-nam-185250620144956304.htm,Sức hút của nhà cổ Huỳnh Thủy Lê và Khu du lịch văn hóa Phương Nam,"Đến Đồng Tháp du lịch, ai cũng muốn ghé thăm nhà cổ Huỳnh Thủy Lê được dựng thành phim Người tình và trải nghiệm tại Khu du lịch văn hóa Phương Nam.",Du lịch & Ẩm thực,2025-06-20T15:02:00+07:00,Thanh Niên,data/images/article_2051_image.png,non-clickbait,False,,False,
article_2735,https://baomoi.com/tin-nong-cong-nghe-23-6-iphone-17-pro-duoc-trang-bi-buong-lam-mat-hoi-nuoc-c52572904.epi,Tin nóng công nghệ 23/6: iPhone 17 Pro được trang bị buồng làm mát hơi nước - VietTimes,"Trung Quốc ra mắt chứng minh thư Internet, iPhone 17 Pro được trang bị buồng làm mát hơi nước, Honor ra mắt điện thoại gập Magic V5 siêu mỏng... là tin KHCN nổi bật ngày 23/6.",Other,2025-06-23T08:00:52.000Z,Báo Mới,data/images/article_2735_image.png,non-clickbait,False,,False,
article_3612,https://baomoi.com/van-hanh-thu-nghiem-trung-tam-phuc-vu-hanh-chinh-cong-phuong-to-hieu-c52575230.epi,Vận hành thử nghiệm Trung tâm Phục vụ hành chính công phường Tô Hiệu,"Ngày 23/6, thành phố Sơn La đã tổ chức vận hành thử nghiệm Trung tâm phục vụ hành chính công phường Tô Hiệu.",Other,2025-06-23T10:41:00.000Z,Báo Mới,data/images/article_3612_image.png,non-clickbait,False,,False,
article_2619,https://vietnamnet.vn/phat-tu-nguoi-dan-ong-gay-tai-nan-khien-6-nguoi-chet-o-nghe-an-2413180.html,Tài xế gây tai nạn khiến 6 người ở Nghệ An tử vong: ‘Tôi ám ảnh suốt thời gian dài’,"Người đàn ông điều khiển ô tô tải lao vào nhà khiến 6 người trong 1 gia đình tử vong. Nam tài xế này khai, quá trình đánh lái để tránh ngôi nhà bên đường, bản thân mất hết lý trí, hoảng sợ nên gây ra vụ tai nạn.",Chính trị & An ninh,2025-06-19T20:10:00+07:00,VietNamNet,data/images/article_2619_image.png,non-clickbait,False,,False,
article_3635,https://baomoi.com/dien-mao-phuong-ha-long-trung-tam-cua-tinh-quang-ninh-c52574343.epi,"Diện mạo phường Hạ Long, trung tâm của tỉnh Quảng Ninh","Sau khi hợp nhất, phường Hạ Long tiếp tục kế thừa giá trị của TP Hạ Long, là trung tâm kinh tế, chính trị, văn hóa, thương mại, dịch vụ của tỉnh và là nơi tập trung các cơ quan chính quyền của tỉnh Quảng Ninh.",Other,2025-06-23T10:11:00.000Z,Báo Mới,data/images/article_3635_image.png,non-clickbait,False,,False,
article_3508,https://baomoi.com/geely-galaxy-a7-em-i-chay-toi-2-100km-chi-363-trieu-mo-ban-c52568802.epi,Geely Galaxy A7 EM-i chạy tới 2.100km chỉ 363 triệu mở bán,"Geely Galaxy A7 EM-i 2025 bản PHEV sở hữu quãng đường di chuyển hỗn hợp vượt mốc 2.100 km, nội thất công nghệ cao và giá bán dự kiến chỉ từ 363 triệu đồng.",Xe & Vận tải,2025-06-23T00:11:00.000Z,Báo Mới,data/images/article_3508_image.png,non-clickbait,False,,False,
article_3559,https://www.24h.com.vn/o-to/gia-xe-vinfast-vf-8-cap-nhat-moi-nhat-thang-6-2025-c747a1674171.html,Giá xe VinFast VF 8 cập nhật mới nhất tháng 6/2025,Cập nhật giá niêm yết và lăn bánh xe VinFast VF 8 mới nhất đầy đủ các phiên bản.,Xe & Vận tải,2025-06-23T09:08:00+07:00,24h,data/images/article_3559_image.png,non-clickbait,False,,False,
article_1687,https://baomoi.com/cong-ty-coca-cola-viet-nam-khai-mac-khoa-hoc-ekoschool-c52572029.epi,Công ty Coca-Cola Việt Nam khai mạc Khóa học EkoSchool,"Coca-Cola Việt Nam và Tech For Việt Nam phối hợp cùng UBND phường Linh Trung, TP. Thủ Đức khai mạc Khóa học EkoSchool: Kỹ năng cho tương lai.",Giáo dục & Học đường,2025-06-23T05:42:33.000Z,Báo Mới,data/images/article_1687_image.png,non-clickbait,False,,False,
article_2481,https://baomoi.com/khoi-to-vu-nguoi-dan-ong-danh-me-dam-luc-luong-chuc-nang-c52573243.epi,"Khởi tố vụ người đàn ông đánh mẹ, đâm lực lượng chức năng","Liên quan vụ việc cán bộ bảo vệ an ninh trật tự (ANTT) cơ sở bị đâm trúng ngực, Công an tỉnh Cà Mau đã khởi tố vụ án giết người và chống người thi hành công vụ để điều tra.",Other,2025-06-23T08:28:00.000Z,Báo Mới,data/images/article_2481_image.png,non-clickbait,False,,False,
article_1904,https://www.24h.com.vn/the-thao/lich-thi-dau-dt-bong-chuyen-nu-viet-nam-lich-thi-dau-giai-bong-chuyen-quoc-te-vtv-cup-2025-c101a1673177.html,"Lịch thi đấu ĐT bóng chuyền nữ Việt Nam, lịch thi đấu giải bóng chuyền quốc tế VTV Cup 2025","(Tin thể thao, tin bóng chuyền) Giải bóng chuyền nữ quốc tế VTV Cup 2025 sẽ diễn ra từ ngày 28/6 đến 5/7 tại Vĩnh Phúc.",Thể thao,2025-06-23T03:43:45+07:00,24h,data/images/article_1904_image.png,non-clickbait,False,,False,
article_2951,https://www.24h.com.vn/lam-dep/3-viec-lam-sau-17h-tang-hieu-qua-giam-can-khong-can-tap-luyen-nhieu-c145a1674805.html,3 việc làm sau 17h tăng hiệu quả giảm cân không cần tập luyện nhiều,"Ăn tối sớm, chỉ ăn vừa đủ no, hạn chế thực phẩm nhiều tinh bột, dầu mỡ, góp phần tạo ra thâm hụt calo, tăng khả năng đốt mỡ, giảm cân.",Other,2025-06-22T15:00:00+07:00,24h,data/images/article_2951_image.png,clickbait,False,,False,
article_2675,https://www.24h.com.vn/thoi-trang/thi-sinh-hoa-hau-catwalk-voi-do-tai-che-tu-bao-tai-dien-ao-tam-ruc-lua-c78a1675093.html,"Thí sinh hoa hậu catwalk với đồ tái chế từ bao tải, diễn áo tắm rực lửa","Đêm bán kết Hoa hậu Trái đất Việt Nam 2025 diễn ra với 3 phần thi đặc sắc: Trang phục môi trường, áo tắm và dân tộc. Phùng Doanh Doanh xuất sắc giành danh hiệu “Người đẹp Trang phục môi trường“, lọt top 5 Người đẹp Biển.",Other,2025-06-23T15:59:00+07:00,24h,data/images/article_2675_image.png,non-clickbait,False,,False,
